datetime,open,high,low,close,volume,volumeCcy,symbol,exchange,timeframe
2022-09-01 04:25:00,1546.92,1553.0,1546.13,1550.85,85780.0,8578.0,ETH-USDT-SWAP,OKX,5
2022-09-01 04:30:00,1550.86,1553.77,1550.86,1552.43,100969.0,10096.9,ETH-USDT-SWAP,OKX,5
2022-09-01 04:35:00,1552.74,1555.99,1550.39,1553.62,113773.0,11377.3,ETH-USDT-SWAP,OKX,5
2022-09-01 04:40:00,1553.62,1554.44,1551.35,1554.35,48470.0,4847.0,ETH-USDT-SWAP,OKX,5
2022-09-01 04:45:00,1554.34,1557.4,1551.81,1554.65,124809.0,12480.9,ETH-USDT-SWAP,OKX,5
2022-09-01 04:50:00,1554.65,1556.6,1553.74,1556.37,130826.0,13082.6,ETH-USDT-SWAP,OKX,5
2022-09-01 04:55:00,1556.41,1556.9,1549.69,1551.51,92167.0,9216.7,ETH-USDT-SWAP,OKX,5
2022-09-01 05:00:00,1551.52,1553.23,1548.32,1549.35,98174.0,9817.4,ETH-USDT-SWAP,OKX,5
2022-09-01 05:05:00,1549.35,1555.74,1549.35,1551.08,94492.0,9449.2,ETH-USDT-SWAP,OKX,5
2022-09-01 05:10:00,1551.09,1559.65,1550.82,1559.53,101006.0,10100.6,ETH-USDT-SWAP,OKX,5
2022-09-01 05:15:00,1559.53,1562.77,1558.0,1561.76,246309.0,24630.9,ETH-USDT-SWAP,OKX,5
2022-09-01 05:20:00,1561.76,1561.79,1558.3,1560.31,114879.0,11487.9,ETH-USDT-SWAP,OKX,5
2022-09-01 05:25:00,1560.3,1562.85,1559.8,1560.94,97464.0,9746.4,ETH-USDT-SWAP,OKX,5
2022-09-01 05:30:00,1561.06,1561.39,1556.29,1558.48,136756.0,13675.6,ETH-USDT-SWAP,OKX,5
2022-09-01 05:35:00,1558.49,1561.29,1556.37,1560.05,69424.0,6942.4,ETH-USDT-SWAP,OKX,5
2022-09-01 05:40:00,1560.05,1560.93,1558.02,1559.52,46741.0,4674.1,ETH-USDT-SWAP,OKX,5
2022-09-01 05:45:00,1559.59,1559.97,1552.09,1553.09,120530.0,12053.0,ETH-USDT-SWAP,OKX,5
2022-09-01 05:50:00,1552.97,1556.7,1550.66,1554.45,118305.0,11830.5,ETH-USDT-SWAP,OKX,5
2022-09-01 05:55:00,1554.45,1555.94,1552.31,1553.39,52250.0,5225.0,ETH-USDT-SWAP,OKX,5
2022-09-01 06:00:00,1553.24,1555.5,1552.07,1552.53,75681.0,7568.1,ETH-USDT-SWAP,OKX,5
2022-09-01 06:05:00,1552.53,1552.54,1548.1,1551.64,190503.0,19050.3,ETH-USDT-SWAP,OKX,5
2022-09-01 06:10:00,1551.65,1552.07,1548.27,1551.16,101760.0,10176.0,ETH-USDT-SWAP,OKX,5
2022-09-01 06:15:00,1551.15,1551.15,1545.29,1545.29,205555.0,20555.5,ETH-USDT-SWAP,OKX,5
2022-09-01 06:20:00,1545.3,1549.29,1545.23,1547.51,81743.0,8174.3,ETH-USDT-SWAP,OKX,5
2022-09-01 06:25:00,1547.43,1553.33,1544.4,1553.33,162976.0,16297.6,ETH-USDT-SWAP,OKX,5
2022-09-01 06:30:00,1553.4,1555.0,1551.23,1554.28,92673.0,9267.3,ETH-USDT-SWAP,OKX,5
2022-09-01 06:35:00,1554.27,1555.64,1550.69,1552.98,108971.0,10897.1,ETH-USDT-SWAP,OKX,5
2022-09-01 06:40:00,1552.98,1556.0,1551.13,1551.55,144346.0,14434.6,ETH-USDT-SWAP,OKX,5
2022-09-01 06:45:00,1551.55,1554.0,1549.82,1550.18,93403.0,9340.3,ETH-USDT-SWAP,OKX,5
2022-09-01 06:50:00,1550.19,1550.59,1546.41,1548.93,102978.0,10297.8,ETH-USDT-SWAP,OKX,5
2022-09-01 06:55:00,1548.92,1550.71,1546.44,1550.68,86175.0,8617.5,ETH-USDT-SWAP,OKX,5
2022-09-01 07:00:00,1550.53,1550.71,1539.0,1544.58,430136.0,43013.6,ETH-USDT-SWAP,OKX,5
2022-09-01 07:05:00,1544.54,1545.81,1541.32,1545.0,157359.0,15735.9,ETH-USDT-SWAP,OKX,5
2022-09-01 07:10:00,1545.0,1546.22,1541.32,1545.4,139078.0,13907.8,ETH-USDT-SWAP,OKX,5
2022-09-01 07:15:00,1545.4,1549.43,1538.14,1541.36,303442.0,30344.2,ETH-USDT-SWAP,OKX,5
2022-09-01 07:20:00,1541.36,1545.49,1540.5,1542.67,155399.0,15539.9,ETH-USDT-SWAP,OKX,5
2022-09-01 07:25:00,1542.67,1544.53,1539.11,1539.38,139063.0,13906.3,ETH-USDT-SWAP,OKX,5
2022-09-01 07:30:00,1539.38,1540.36,1530.37,1536.21,615264.0,61526.4,ETH-USDT-SWAP,OKX,5
2022-09-01 07:35:00,1536.21,1543.0,1536.2,1542.59,231430.0,23143.0,ETH-USDT-SWAP,OKX,5
2022-09-01 07:40:00,1542.59,1543.66,1538.66,1542.71,161423.0,16142.3,ETH-USDT-SWAP,OKX,5
2022-09-01 07:45:00,1542.71,1546.65,1539.95,1545.85,186968.0,18696.8,ETH-USDT-SWAP,OKX,5
2022-09-01 07:50:00,1545.67,1546.38,1542.0,1543.57,141835.0,14183.5,ETH-USDT-SWAP,OKX,5
2022-09-01 07:55:00,1543.57,1545.0,1542.4,1544.79,51802.0,5180.2,ETH-USDT-SWAP,OKX,5
2022-09-01 08:00:00,1544.66,1545.9,1538.63,1544.06,149602.0,14960.2,ETH-USDT-SWAP,OKX,5
2022-09-01 08:05:00,1544.13,1545.46,1541.03,1541.03,82062.0,8206.2,ETH-USDT-SWAP,OKX,5
2022-09-01 08:10:00,1541.08,1549.4,1540.2,1549.1,145714.0,14571.4,ETH-USDT-SWAP,OKX,5
2022-09-01 08:15:00,1549.1,1549.98,1545.45,1546.0,142579.0,14257.9,ETH-USDT-SWAP,OKX,5
2022-09-01 08:20:00,1546.05,1547.62,1545.22,1547.11,79281.0,7928.1,ETH-USDT-SWAP,OKX,5
2022-09-01 08:25:00,1547.11,1547.71,1542.41,1542.54,93392.0,9339.2,ETH-USDT-SWAP,OKX,5
2022-09-01 08:30:00,1542.54,1544.45,1531.65,1534.54,323837.0,32383.7,ETH-USDT-SWAP,OKX,5
2022-09-01 08:35:00,1534.55,1546.29,1534.55,1541.51,298211.0,29821.1,ETH-USDT-SWAP,OKX,5
2022-09-01 08:40:00,1541.51,1543.4,1538.66,1540.75,95890.0,9589.0,ETH-USDT-SWAP,OKX,5
2022-09-01 08:45:00,1540.75,1543.04,1538.48,1543.02,129014.0,12901.4,ETH-USDT-SWAP,OKX,5
2022-09-01 08:50:00,1543.02,1543.83,1540.9,1541.74,84074.0,8407.4,ETH-USDT-SWAP,OKX,5
2022-09-01 08:55:00,1541.74,1547.85,1541.73,1547.47,187880.0,18788.0,ETH-USDT-SWAP,OKX,5
2022-09-01 09:00:00,1547.47,1554.71,1546.62,1553.99,337165.0,33716.5,ETH-USDT-SWAP,OKX,5
2022-09-01 09:05:00,1554.0,1554.12,1548.89,1549.86,166320.0,16632.0,ETH-USDT-SWAP,OKX,5
2022-09-01 09:10:00,1549.86,1550.72,1542.22,1543.12,200993.0,20099.3,ETH-USDT-SWAP,OKX,5
2022-09-01 09:15:00,1543.18,1545.72,1538.68,1539.31,192409.0,19240.9,ETH-USDT-SWAP,OKX,5
2022-09-01 09:20:00,1539.32,1544.51,1538.31,1543.83,228507.0,22850.7,ETH-USDT-SWAP,OKX,5
2022-09-01 09:25:00,1543.88,1547.0,1543.76,1546.06,173531.0,17353.1,ETH-USDT-SWAP,OKX,5
2022-09-01 09:30:00,1546.06,1546.95,1542.6,1543.23,81010.0,8101.0,ETH-USDT-SWAP,OKX,5
2022-09-01 09:35:00,1543.24,1547.88,1543.23,1546.99,87065.0,8706.5,ETH-USDT-SWAP,OKX,5
2022-09-01 09:40:00,1547.0,1547.88,1544.89,1547.88,49383.0,4938.3,ETH-USDT-SWAP,OKX,5
2022-09-01 09:45:00,1547.62,1549.0,1545.34,1548.64,74883.0,7488.3,ETH-USDT-SWAP,OKX,5
2022-09-01 09:50:00,1548.63,1553.0,1548.49,1552.1,175134.0,17513.4,ETH-USDT-SWAP,OKX,5
2022-09-01 09:55:00,1552.11,1552.91,1548.8,1549.81,77682.0,7768.2,ETH-USDT-SWAP,OKX,5
2022-09-01 10:00:00,1549.81,1551.95,1548.85,1549.4,61437.0,6143.7,ETH-USDT-SWAP,OKX,5
2022-09-01 10:05:00,1549.41,1550.99,1547.42,1549.22,80026.0,8002.6,ETH-USDT-SWAP,OKX,5
2022-09-01 10:10:00,1549.21,1552.46,1549.16,1552.4,65707.0,6570.7,ETH-USDT-SWAP,OKX,5
2022-09-01 10:15:00,1552.39,1554.65,1550.72,1553.64,76267.0,7626.7,ETH-USDT-SWAP,OKX,5
2022-09-01 10:20:00,1553.63,1557.0,1549.03,1552.01,225784.0,22578.4,ETH-USDT-SWAP,OKX,5
2022-09-01 10:25:00,1552.0,1556.92,1551.0,1553.54,97729.0,9772.9,ETH-USDT-SWAP,OKX,5
2022-09-01 10:30:00,1553.54,1558.47,1551.98,1557.96,169590.0,16959.0,ETH-USDT-SWAP,OKX,5
2022-09-01 10:35:00,1557.99,1560.09,1556.0,1557.71,163028.0,16302.8,ETH-USDT-SWAP,OKX,5
2022-09-01 10:40:00,1557.7,1563.0,1556.29,1560.18,169908.0,16990.8,ETH-USDT-SWAP,OKX,5
2022-09-01 10:45:00,1560.18,1562.0,1558.2,1559.28,123074.0,12307.4,ETH-USDT-SWAP,OKX,5
2022-09-01 10:50:00,1559.29,1559.61,1556.15,1558.0,95185.0,9518.5,ETH-USDT-SWAP,OKX,5
2022-09-01 10:55:00,1558.01,1568.0,1558.0,1565.24,264902.0,26490.2,ETH-USDT-SWAP,OKX,5
2022-09-01 11:00:00,1565.24,1570.46,1563.52,1567.68,286389.0,28638.9,ETH-USDT-SWAP,OKX,5
2022-09-01 11:05:00,1567.69,1568.86,1558.02,1563.99,342530.0,34253.0,ETH-USDT-SWAP,OKX,5
2022-09-01 11:10:00,1563.98,1564.4,1560.31,1563.07,117953.0,11795.3,ETH-USDT-SWAP,OKX,5
2022-09-01 11:15:00,1562.97,1570.0,1560.6,1566.58,273206.0,27320.6,ETH-USDT-SWAP,OKX,5
2022-09-01 11:20:00,1566.62,1569.22,1564.8,1568.47,165179.0,16517.9,ETH-USDT-SWAP,OKX,5
2022-09-01 11:25:00,1568.47,1569.0,1564.13,1564.9,96770.0,9677.0,ETH-USDT-SWAP,OKX,5
2022-09-01 11:30:00,1564.92,1570.0,1563.93,1569.26,191706.0,19170.6,ETH-USDT-SWAP,OKX,5
2022-09-01 11:35:00,1569.25,1583.0,1566.85,1578.0,695970.0,69597.0,ETH-USDT-SWAP,OKX,5
2022-09-01 11:40:00,1578.0,1583.96,1577.68,1580.4,370732.0,37073.2,ETH-USDT-SWAP,OKX,5
2022-09-01 11:45:00,1580.39,1586.7,1576.21,1578.32,434355.0,43435.5,ETH-USDT-SWAP,OKX,5
2022-09-01 11:50:00,1578.31,1580.0,1576.28,1577.99,143867.0,14386.7,ETH-USDT-SWAP,OKX,5
2022-09-01 11:55:00,1577.99,1579.82,1576.56,1577.63,93251.0,9325.1,ETH-USDT-SWAP,OKX,5
2022-09-01 12:00:00,1577.63,1579.19,1574.47,1575.55,143491.0,14349.1,ETH-USDT-SWAP,OKX,5
2022-09-01 12:05:00,1575.53,1580.9,1575.05,1576.18,152803.0,15280.3,ETH-USDT-SWAP,OKX,5
2022-09-01 12:10:00,1576.44,1578.6,1571.21,1571.26,242283.0,24228.3,ETH-USDT-SWAP,OKX,5
2022-09-01 12:15:00,1571.23,1575.45,1571.02,1572.14,133527.0,13352.7,ETH-USDT-SWAP,OKX,5
2022-09-01 12:20:00,1572.15,1572.15,1564.36,1564.99,393943.0,39394.3,ETH-USDT-SWAP,OKX,5
2022-09-01 12:25:00,1564.98,1568.62,1562.5,1567.99,219422.0,21942.2,ETH-USDT-SWAP,OKX,5
2022-09-01 12:30:00,1567.99,1573.61,1554.0,1554.82,663564.0,66356.4,ETH-USDT-SWAP,OKX,5
2022-09-01 12:35:00,1554.81,1558.99,1551.13,1557.47,469233.0,46923.3,ETH-USDT-SWAP,OKX,5
2022-09-01 12:40:00,1557.47,1561.5,1555.94,1558.7,238775.0,23877.5,ETH-USDT-SWAP,OKX,5
2022-09-01 12:45:00,1558.7,1569.0,1556.76,1565.29,364565.0,36456.5,ETH-USDT-SWAP,OKX,5
2022-09-01 12:50:00,1565.25,1567.83,1562.67,1565.9,134208.0,13420.8,ETH-USDT-SWAP,OKX,5
2022-09-01 12:55:00,1565.9,1567.9,1564.39,1564.67,81025.0,8102.5,ETH-USDT-SWAP,OKX,5
2022-09-01 13:00:00,1564.68,1566.0,1561.64,1563.28,148991.0,14899.1,ETH-USDT-SWAP,OKX,5
2022-09-01 13:05:00,1563.45,1568.35,1563.0,1563.06,149508.0,14950.8,ETH-USDT-SWAP,OKX,5
2022-09-01 13:10:00,1563.1,1563.93,1559.02,1560.64,121417.0,12141.7,ETH-USDT-SWAP,OKX,5
2022-09-01 13:15:00,1560.63,1563.36,1559.17,1560.24,72594.0,7259.4,ETH-USDT-SWAP,OKX,5
2022-09-01 13:20:00,1560.25,1561.39,1555.62,1560.84,115126.0,11512.6,ETH-USDT-SWAP,OKX,5
2022-09-01 13:25:00,1560.84,1560.84,1556.2,1559.3,86413.0,8641.3,ETH-USDT-SWAP,OKX,5
2022-09-01 13:30:00,1559.08,1564.8,1554.43,1557.05,421849.0,42184.9,ETH-USDT-SWAP,OKX,5
2022-09-01 13:35:00,1557.0,1568.5,1556.45,1565.48,468497.0,46849.7,ETH-USDT-SWAP,OKX,5
2022-09-01 13:40:00,1565.48,1577.15,1565.44,1570.99,559657.0,55965.7,ETH-USDT-SWAP,OKX,5
2022-09-01 13:45:00,1570.99,1574.33,1565.11,1565.66,400167.0,40016.7,ETH-USDT-SWAP,OKX,5
2022-09-01 13:50:00,1565.67,1565.82,1555.6,1563.82,387356.0,38735.6,ETH-USDT-SWAP,OKX,5
2022-09-01 13:55:00,1563.82,1568.35,1558.15,1567.46,191554.0,19155.4,ETH-USDT-SWAP,OKX,5
2022-09-01 14:00:00,1567.4,1569.46,1552.6,1557.54,753340.0,75334.0,ETH-USDT-SWAP,OKX,5
2022-09-01 14:05:00,1557.55,1559.9,1555.08,1557.44,219170.0,21917.0,ETH-USDT-SWAP,OKX,5
2022-09-01 14:10:00,1557.34,1557.78,1541.0,1543.88,747483.0,74748.3,ETH-USDT-SWAP,OKX,5
2022-09-01 14:15:00,1543.88,1544.05,1535.14,1541.82,760715.0,76071.5,ETH-USDT-SWAP,OKX,5
2022-09-01 14:20:00,1541.81,1549.17,1538.27,1549.17,422161.0,42216.1,ETH-USDT-SWAP,OKX,5
2022-09-01 14:25:00,1549.2,1552.73,1544.47,1551.43,433261.0,43326.1,ETH-USDT-SWAP,OKX,5
2022-09-01 14:30:00,1551.44,1553.0,1544.22,1547.09,437358.0,43735.8,ETH-USDT-SWAP,OKX,5
2022-09-01 14:35:00,1547.09,1550.87,1541.52,1545.53,304391.0,30439.1,ETH-USDT-SWAP,OKX,5
2022-09-01 14:40:00,1545.67,1547.81,1539.08,1541.08,249579.0,24957.9,ETH-USDT-SWAP,OKX,5
2022-09-01 14:45:00,1541.08,1543.88,1513.51,1520.87,1636141.0,163614.1,ETH-USDT-SWAP,OKX,5
2022-09-01 14:50:00,1520.87,1525.0,1515.7,1518.99,595611.0,59561.1,ETH-USDT-SWAP,OKX,5
2022-09-01 14:55:00,1519.0,1523.9,1516.03,1518.25,386897.0,38689.7,ETH-USDT-SWAP,OKX,5
2022-09-01 15:00:00,1518.25,1523.66,1512.42,1522.32,455886.0,45588.6,ETH-USDT-SWAP,OKX,5
2022-09-01 15:05:00,1522.32,1535.0,1522.22,1528.95,730281.0,73028.1,ETH-USDT-SWAP,OKX,5
2022-09-01 15:10:00,1528.96,1533.38,1528.45,1531.59,215000.0,21500.0,ETH-USDT-SWAP,OKX,5
2022-09-01 15:15:00,1531.63,1533.0,1527.31,1532.19,295401.0,29540.1,ETH-USDT-SWAP,OKX,5
2022-09-01 15:20:00,1532.19,1532.46,1526.0,1529.94,272120.0,27212.0,ETH-USDT-SWAP,OKX,5
2022-09-01 15:25:00,1529.93,1532.2,1527.0,1528.0,105711.0,10571.1,ETH-USDT-SWAP,OKX,5
2022-09-01 15:30:00,1528.0,1542.47,1527.5,1541.07,450585.0,45058.5,ETH-USDT-SWAP,OKX,5
2022-09-01 15:35:00,1541.07,1547.26,1538.89,1539.9,599250.0,59925.0,ETH-USDT-SWAP,OKX,5
2022-09-01 15:40:00,1539.77,1541.2,1535.22,1535.72,176334.0,17633.4,ETH-USDT-SWAP,OKX,5
2022-09-01 15:45:00,1535.76,1539.0,1535.48,1538.51,94490.0,9449.0,ETH-USDT-SWAP,OKX,5
2022-09-01 15:50:00,1538.51,1538.83,1530.9,1535.5,210082.0,21008.2,ETH-USDT-SWAP,OKX,5
2022-09-01 15:55:00,1535.5,1536.15,1531.33,1536.14,83283.0,8328.3,ETH-USDT-SWAP,OKX,5
2022-09-01 16:00:00,1536.13,1537.83,1532.18,1537.01,131947.0,13194.7,ETH-USDT-SWAP,OKX,5
2022-09-01 16:05:00,1536.9,1541.0,1533.9,1537.14,178662.0,17866.2,ETH-USDT-SWAP,OKX,5
2022-09-01 16:10:00,1537.14,1538.92,1535.23,1538.37,119743.0,11974.3,ETH-USDT-SWAP,OKX,5
2022-09-01 16:15:00,1538.37,1542.54,1537.42,1538.6,172501.0,17250.1,ETH-USDT-SWAP,OKX,5
2022-09-01 16:20:00,1538.68,1539.12,1533.01,1533.6,148662.0,14866.2,ETH-USDT-SWAP,OKX,5
2022-09-01 16:25:00,1533.59,1538.91,1533.0,1535.75,244929.0,24492.9,ETH-USDT-SWAP,OKX,5
2022-09-01 16:30:00,1535.76,1536.1,1533.0,1535.51,96819.0,9681.9,ETH-USDT-SWAP,OKX,5
2022-09-01 16:35:00,1535.57,1535.77,1523.28,1529.42,425709.0,42570.9,ETH-USDT-SWAP,OKX,5
2022-09-01 16:40:00,1529.41,1534.9,1525.91,1531.88,228888.0,22888.8,ETH-USDT-SWAP,OKX,5
2022-09-01 16:45:00,1531.89,1532.34,1525.21,1531.41,245593.0,24559.3,ETH-USDT-SWAP,OKX,5
2022-09-01 16:50:00,1531.41,1536.41,1527.39,1533.76,332918.0,33291.8,ETH-USDT-SWAP,OKX,5
2022-09-01 16:55:00,1533.77,1540.38,1533.45,1539.11,223598.0,22359.8,ETH-USDT-SWAP,OKX,5
2022-09-01 17:00:00,1539.12,1547.7,1536.28,1546.1,257540.0,25754.0,ETH-USDT-SWAP,OKX,5
2022-09-01 17:05:00,1546.05,1548.95,1539.65,1542.84,352474.0,35247.4,ETH-USDT-SWAP,OKX,5
2022-09-01 17:10:00,1542.85,1547.99,1541.81,1546.73,141886.0,14188.6,ETH-USDT-SWAP,OKX,5
2022-09-01 17:15:00,1546.73,1547.56,1542.97,1544.72,117033.0,11703.3,ETH-USDT-SWAP,OKX,5
2022-09-01 17:20:00,1544.55,1555.88,1544.55,1554.8,476308.0,47630.8,ETH-USDT-SWAP,OKX,5
2022-09-01 17:25:00,1554.82,1567.98,1553.85,1566.38,694374.0,69437.4,ETH-USDT-SWAP,OKX,5
2022-09-01 17:30:00,1566.39,1569.47,1562.5,1563.0,420113.0,42011.3,ETH-USDT-SWAP,OKX,5
2022-09-01 17:35:00,1563.0,1564.1,1556.85,1558.95,316226.0,31622.6,ETH-USDT-SWAP,OKX,5
2022-09-01 17:40:00,1558.94,1561.58,1555.0,1559.01,206459.0,20645.9,ETH-USDT-SWAP,OKX,5
2022-09-01 17:45:00,1559.0,1559.0,1552.5,1556.32,237958.0,23795.8,ETH-USDT-SWAP,OKX,5
2022-09-01 17:50:00,1556.31,1558.02,1553.02,1553.02,94667.0,9466.7,ETH-USDT-SWAP,OKX,5
2022-09-01 17:55:00,1553.02,1557.16,1552.19,1555.21,145906.0,14590.6,ETH-USDT-SWAP,OKX,5
2022-09-01 18:00:00,1555.22,1559.4,1552.64,1557.99,169288.0,16928.8,ETH-USDT-SWAP,OKX,5
2022-09-01 18:05:00,1557.87,1559.72,1555.27,1556.43,108894.0,10889.4,ETH-USDT-SWAP,OKX,5
2022-09-01 18:10:00,1556.44,1558.78,1553.69,1558.49,66588.0,6658.8,ETH-USDT-SWAP,OKX,5
2022-09-01 18:15:00,1558.48,1561.64,1556.39,1559.5,109305.0,10930.5,ETH-USDT-SWAP,OKX,5
2022-09-01 18:20:00,1559.5,1566.0,1559.11,1564.43,187310.0,18731.0,ETH-USDT-SWAP,OKX,5
2022-09-01 18:25:00,1564.42,1568.0,1563.45,1565.0,163011.0,16301.1,ETH-USDT-SWAP,OKX,5
2022-09-01 18:30:00,1564.99,1572.74,1564.85,1568.46,322272.0,32227.2,ETH-USDT-SWAP,OKX,5
2022-09-01 18:35:00,1568.47,1572.05,1560.0,1562.32,261336.0,26133.6,ETH-USDT-SWAP,OKX,5
